date,item_id,item_name,units_sold,stockout_flag,is_weekend,is_rainy,lag_1,lag_7,rolling_7_avg
2025-03-25,M02,Mie Goreng Ayam,63,0,0,0,62.0,75.0,69.0
2025-03-26,M02,Mie Goreng Ayam,75,0,0,0,63.0,49.0,67.28571428571429
2025-03-27,M02,Mie Goreng Ayam,37,1,0,1,75.0,63.0,71.0
2025-03-28,M02,Mie Goreng Ayam,71,0,0,0,37.0,85.0,67.28571428571429
2025-03-29,M02,Mie Goreng Ayam,78,0,1,0,71.0,77.0,65.28571428571429
2025-03-30,M02,Mie Goreng Ayam,74,0,1,1,78.0,72.0,65.42857142857143
2025-03-31,M02,Mie Goreng Ayam,57,0,0,0,74.0,62.0,65.71428571428571
2025-04-01,M02,Mie Goreng Ayam,79,0,0,0,57.0,63.0,65.0
2025-04-02,M02,Mie Goreng Ayam,69,0,0,0,79.0,75.0,67.28571428571429
2025-04-03,M02,Mie Goreng Ayam,75,0,0,0,69.0,37.0,66.42857142857143
2025-04-04,M02,Mie Goreng Ayam,62,0,0,0,75.0,71.0,71.85714285714286
2025-04-05,M02,Mie Goreng Ayam,94,0,1,0,62.0,78.0,70.57142857142857
2025-04-06,M02,Mie Goreng Ayam,110,0,1,0,94.0,74.0,72.85714285714286
2025-04-07,M02,Mie Goreng Ayam,71,0,0,0,110.0,57.0,78.0
2025-04-08,M02,Mie Goreng Ayam,35,1,0,1,71.0,79.0,80.0
2025-04-09,M02,Mie Goreng Ayam,71,0,0,1,35.0,69.0,73.71428571428571
2025-04-10,M02,Mie Goreng Ayam,73,0,0,0,71.0,75.0,74.0
2025-04-11,M02,Mie Goreng Ayam,51,0,0,0,73.0,62.0,73.71428571428571
2025-04-12,M02,Mie Goreng Ayam,68,1,1,0,51.0,94.0,72.14285714285714
2025-04-13,M02,Mie Goreng Ayam,100,0,1,0,68.0,110.0,68.42857142857143
2025-04-14,M02,Mie Goreng Ayam,57,0,0,1,100.0,71.0,67.0
2025-04-15,M02,Mie Goreng Ayam,69,0,0,0,57.0,35.0,65.0
2025-04-16,M02,Mie Goreng Ayam,70,0,0,0,69.0,71.0,69.85714285714286
2025-04-17,M02,Mie Goreng Ayam,60,0,0,0,70.0,73.0,69.71428571428571
2025-04-18,M02,Mie Goreng Ayam,74,0,0,0,60.0,51.0,67.85714285714286
2025-04-19,M02,Mie Goreng Ayam,84,0,1,0,74.0,68.0,71.14285714285714
2025-04-20,M02,Mie Goreng Ayam,100,0,1,0,84.0,100.0,73.42857142857143
2025-04-21,M02,Mie Goreng Ayam,58,0,0,0,100.0,57.0,73.42857142857143
2025-04-22,M02,Mie Goreng Ayam,57,0,0,1,58.0,69.0,73.57142857142857
2025-04-23,M02,Mie Goreng Ayam,69,0,0,0,57.0,70.0,71.85714285714286
2025-04-24,M02,Mie Goreng Ayam,69,0,0,0,69.0,60.0,71.71428571428571
2025-04-25,M02,Mie Goreng Ayam,63,0,0,0,69.0,74.0,73.0
2025-04-26,M02,Mie Goreng Ayam,100,0,1,0,63.0,84.0,71.42857142857143
2025-04-27,M02,Mie Goreng Ayam,95,0,1,0,100.0,100.0,73.71428571428571
2025-04-28,M02,Mie Goreng Ayam,65,0,0,0,95.0,58.0,73.0
2025-04-29,M02,Mie Goreng Ayam,59,0,0,0,65.0,57.0,74.0
2025-04-30,M02,Mie Goreng Ayam,78,0,0,0,59.0,69.0,74.28571428571429
2025-05-01,M02,Mie Goreng Ayam,83,0,0,0,78.0,69.0,75.57142857142857
2025-05-02,M02,Mie Goreng Ayam,87,0,0,0,83.0,63.0,77.57142857142857
2025-05-03,M02,Mie Goreng Ayam,66,0,1,1,87.0,100.0,81.0
2025-05-04,M02,Mie Goreng Ayam,74,0,1,1,66.0,95.0,76.14285714285714
2025-05-05,M02,Mie Goreng Ayam,57,0,0,1,74.0,65.0,73.14285714285714
2025-05-06,M02,Mie Goreng Ayam,66,0,0,1,57.0,59.0,72.0
2025-05-07,M02,Mie Goreng Ayam,73,0,0,0,66.0,78.0,73.0
2025-05-08,M02,Mie Goreng Ayam,77,0,0,0,73.0,83.0,72.28571428571429
2025-05-09,M02,Mie Goreng Ayam,82,0,0,0,77.0,87.0,71.42857142857143
2025-05-10,M02,Mie Goreng Ayam,81,0,1,0,82.0,66.0,70.71428571428571
2025-05-11,M02,Mie Goreng Ayam,79,0,1,0,81.0,74.0,72.85714285714286
2025-05-12,M02,Mie Goreng Ayam,58,0,0,0,79.0,57.0,73.57142857142857
2025-05-13,M02,Mie Goreng Ayam,45,0,0,1,58.0,66.0,73.71428571428571
2025-05-14,M02,Mie Goreng Ayam,64,0,0,0,45.0,73.0,70.71428571428571
2025-05-15,M02,Mie Goreng Ayam,90,0,0,0,64.0,77.0,69.42857142857143
2025-05-16,M02,Mie Goreng Ayam,83,0,0,0,90.0,82.0,71.28571428571429
2025-05-17,M02,Mie Goreng Ayam,65,0,1,1,83.0,81.0,71.42857142857143
2025-05-18,M02,Mie Goreng Ayam,57,1,1,0,65.0,79.0,69.14285714285714
2025-05-19,M02,Mie Goreng Ayam,67,0,0,0,57.0,58.0,66.0
2025-05-20,M02,Mie Goreng Ayam,73,0,0,0,67.0,45.0,67.28571428571429
2025-05-21,M02,Mie Goreng Ayam,65,0,0,0,73.0,64.0,71.28571428571429
2025-05-22,M02,Mie Goreng Ayam,83,0,0,0,65.0,90.0,71.42857142857143
2025-05-23,M02,Mie Goreng Ayam,63,0,0,0,83.0,83.0,70.42857142857143
2025-05-24,M02,Mie Goreng Ayam,78,0,1,1,63.0,65.0,67.57142857142857
2025-05-25,M02,Mie Goreng Ayam,86,0,1,1,78.0,57.0,69.42857142857143
2025-05-26,M02,Mie Goreng Ayam,51,1,0,0,86.0,67.0,73.57142857142857
2025-05-27,M02,Mie Goreng Ayam,52,1,0,0,51.0,73.0,71.28571428571429
2025-05-28,M02,Mie Goreng Ayam,60,0,0,0,52.0,65.0,68.28571428571429
2025-05-29,M02,Mie Goreng Ayam,53,0,0,0,60.0,83.0,67.57142857142857
2025-05-30,M02,Mie Goreng Ayam,65,0,0,0,53.0,63.0,63.285714285714285
2025-05-31,M02,Mie Goreng Ayam,80,0,1,0,65.0,78.0,63.57142857142857
2025-06-01,M02,Mie Goreng Ayam,97,0,1,1,80.0,86.0,63.857142857142854
2025-06-02,M02,Mie Goreng Ayam,53,0,0,1,97.0,51.0,65.42857142857143
2025-06-03,M02,Mie Goreng Ayam,60,0,0,1,53.0,52.0,65.71428571428571
2025-06-04,M02,Mie Goreng Ayam,68,0,0,1,60.0,60.0,66.85714285714286
2025-06-05,M02,Mie Goreng Ayam,75,0,0,0,68.0,53.0,68.0
2025-06-06,M02,Mie Goreng Ayam,48,1,0,0,75.0,65.0,71.14285714285714
2025-06-07,M02,Mie Goreng Ayam,97,0,1,0,48.0,80.0,68.71428571428571
2025-06-08,M02,Mie Goreng Ayam,81,0,1,0,97.0,97.0,71.14285714285714
2025-06-09,M02,Mie Goreng Ayam,54,1,0,0,81.0,53.0,68.85714285714286
2025-06-10,M02,Mie Goreng Ayam,68,0,0,0,54.0,60.0,69.0
2025-06-11,M02,Mie Goreng Ayam,72,0,0,0,68.0,68.0,70.14285714285714
2025-06-12,M02,Mie Goreng Ayam,49,0,0,1,72.0,75.0,70.71428571428571
2025-06-13,M02,Mie Goreng Ayam,47,0,0,0,49.0,48.0,67.0
2025-06-14,M02,Mie Goreng Ayam,87,0,1,0,47.0,97.0,66.85714285714286
2025-06-15,M02,Mie Goreng Ayam,103,0,1,0,87.0,81.0,65.42857142857143
2025-06-16,M02,Mie Goreng Ayam,65,0,0,0,103.0,54.0,68.57142857142857
2025-06-17,M02,Mie Goreng Ayam,77,0,0,0,65.0,68.0,70.14285714285714
2025-06-18,M02,Mie Goreng Ayam,75,0,0,0,77.0,72.0,71.42857142857143
2025-06-19,M02,Mie Goreng Ayam,67,0,0,1,75.0,49.0,71.85714285714286
2025-06-20,M02,Mie Goreng Ayam,36,1,0,0,67.0,47.0,74.42857142857143
2025-06-21,M02,Mie Goreng Ayam,95,0,1,0,36.0,87.0,72.85714285714286
2025-06-22,M02,Mie Goreng Ayam,81,0,1,0,95.0,103.0,74.0
2025-06-23,M02,Mie Goreng Ayam,53,0,0,1,81.0,65.0,70.85714285714286
2025-06-24,M02,Mie Goreng Ayam,79,0,0,0,53.0,77.0,69.14285714285714
2025-06-25,M02,Mie Goreng Ayam,63,0,0,0,79.0,75.0,69.42857142857143
2025-06-26,M02,Mie Goreng Ayam,79,0,0,0,63.0,67.0,67.71428571428571
2025-06-27,M02,Mie Goreng Ayam,63,0,0,0,79.0,36.0,69.42857142857143
2025-06-28,M02,Mie Goreng Ayam,107,0,1,0,63.0,95.0,73.28571428571429
2025-06-29,M02,Mie Goreng Ayam,49,1,1,0,107.0,81.0,75.0
2025-06-30,M02,Mie Goreng Ayam,62,0,0,0,49.0,53.0,70.42857142857143
2025-07-01,M02,Mie Goreng Ayam,49,0,0,0,62.0,79.0,71.71428571428571
2025-07-02,M02,Mie Goreng Ayam,66,0,0,0,49.0,63.0,67.42857142857143
2025-07-03,M02,Mie Goreng Ayam,68,0,0,0,66.0,79.0,67.85714285714286
2025-07-04,M02,Mie Goreng Ayam,66,1,0,0,68.0,63.0,66.28571428571429
2025-07-05,M02,Mie Goreng Ayam,54,1,1,0,66.0,107.0,66.71428571428571
2025-07-06,M02,Mie Goreng Ayam,72,0,1,1,54.0,49.0,59.142857142857146
2025-07-07,M02,Mie Goreng Ayam,73,0,0,0,72.0,62.0,62.42857142857143
2025-07-08,M02,Mie Goreng Ayam,42,1,0,1,73.0,49.0,64.0
2025-07-09,M02,Mie Goreng Ayam,52,0,0,0,42.0,66.0,63.0
2025-07-10,M02,Mie Goreng Ayam,48,0,0,1,52.0,68.0,61.0
2025-07-11,M02,Mie Goreng Ayam,65,0,0,0,48.0,66.0,58.142857142857146
2025-07-12,M02,Mie Goreng Ayam,84,0,1,0,65.0,54.0,58.0
2025-07-13,M02,Mie Goreng Ayam,105,0,1,0,84.0,72.0,62.285714285714285
2025-07-14,M02,Mie Goreng Ayam,80,0,0,0,105.0,73.0,67.0
2025-07-15,M02,Mie Goreng Ayam,65,0,0,0,80.0,42.0,68.0
2025-07-16,M02,Mie Goreng Ayam,79,0,0,0,65.0,52.0,71.28571428571429
2025-07-17,M02,Mie Goreng Ayam,54,0,0,1,79.0,48.0,75.14285714285714
2025-07-18,M02,Mie Goreng Ayam,69,0,0,0,54.0,65.0,76.0
2025-07-19,M02,Mie Goreng Ayam,73,0,1,1,69.0,84.0,76.57142857142857
2025-07-20,M02,Mie Goreng Ayam,89,0,1,0,73.0,105.0,75.0
2025-07-21,M02,Mie Goreng Ayam,58,0,0,0,89.0,80.0,72.71428571428571
2025-07-22,M02,Mie Goreng Ayam,68,0,0,0,58.0,65.0,69.57142857142857
2025-07-23,M02,Mie Goreng Ayam,51,0,0,0,68.0,79.0,70.0
2025-07-24,M02,Mie Goreng Ayam,70,0,0,1,51.0,54.0,66.0
2025-07-25,M02,Mie Goreng Ayam,64,0,0,0,70.0,69.0,68.28571428571429
2025-07-26,M02,Mie Goreng Ayam,93,0,1,0,64.0,73.0,67.57142857142857
2025-07-27,M02,Mie Goreng Ayam,65,0,1,1,93.0,89.0,70.42857142857143
2025-07-28,M02,Mie Goreng Ayam,64,0,0,0,65.0,58.0,67.0
2025-07-29,M02,Mie Goreng Ayam,66,0,0,0,64.0,68.0,67.85714285714286
2025-07-30,M02,Mie Goreng Ayam,75,0,0,0,66.0,51.0,67.57142857142857
2025-07-31,M02,Mie Goreng Ayam,67,0,0,0,75.0,70.0,71.0
2025-08-01,M02,Mie Goreng Ayam,69,0,0,1,67.0,64.0,70.57142857142857
2025-08-02,M02,Mie Goreng Ayam,84,0,1,1,69.0,93.0,71.28571428571429
2025-08-03,M02,Mie Goreng Ayam,77,0,1,1,84.0,65.0,70.0
2025-08-04,M02,Mie Goreng Ayam,64,0,0,0,77.0,64.0,71.71428571428571
2025-08-05,M02,Mie Goreng Ayam,76,0,0,0,64.0,66.0,71.71428571428571
2025-08-06,M02,Mie Goreng Ayam,62,0,0,0,76.0,75.0,73.14285714285714
2025-08-07,M02,Mie Goreng Ayam,57,1,0,0,62.0,67.0,71.28571428571429
2025-08-08,M02,Mie Goreng Ayam,73,0,0,0,57.0,69.0,69.85714285714286
2025-08-09,M02,Mie Goreng Ayam,99,0,1,0,73.0,84.0,70.42857142857143
2025-08-10,M02,Mie Goreng Ayam,91,0,1,0,99.0,77.0,72.57142857142857
2025-08-11,M02,Mie Goreng Ayam,61,0,0,0,91.0,64.0,74.57142857142857
2025-08-12,M02,Mie Goreng Ayam,59,0,0,0,61.0,76.0,74.14285714285714
2025-08-13,M02,Mie Goreng Ayam,65,0,0,0,59.0,62.0,71.71428571428571
2025-08-14,M02,Mie Goreng Ayam,77,0,0,0,65.0,57.0,72.14285714285714
2025-08-15,M02,Mie Goreng Ayam,59,1,0,0,77.0,73.0,75.0
2025-08-16,M02,Mie Goreng Ayam,87,0,1,1,59.0,99.0,73.0
2025-08-17,M02,Mie Goreng Ayam,62,0,1,1,87.0,91.0,71.28571428571429
2025-08-18,M02,Mie Goreng Ayam,66,0,0,0,62.0,61.0,67.14285714285714
2025-08-19,M02,Mie Goreng Ayam,54,0,0,0,66.0,59.0,67.85714285714286
2025-08-20,M02,Mie Goreng Ayam,45,0,0,1,54.0,65.0,67.14285714285714
2025-08-21,M02,Mie Goreng Ayam,70,0,0,0,45.0,77.0,64.28571428571429
2025-08-22,M02,Mie Goreng Ayam,58,0,0,0,70.0,59.0,63.285714285714285
2025-08-23,M02,Mie Goreng Ayam,67,1,1,0,58.0,87.0,63.142857142857146
2025-08-24,M02,Mie Goreng Ayam,83,0,1,0,67.0,62.0,60.285714285714285
2025-08-25,M02,Mie Goreng Ayam,71,0,0,0,83.0,66.0,63.285714285714285
2025-08-26,M02,Mie Goreng Ayam,56,0,0,0,71.0,54.0,64.0
2025-08-27,M02,Mie Goreng Ayam,68,0,0,0,56.0,45.0,64.28571428571429
2025-08-28,M02,Mie Goreng Ayam,70,0,0,0,68.0,70.0,67.57142857142857
2025-08-29,M02,Mie Goreng Ayam,58,0,0,0,70.0,58.0,67.57142857142857
2025-08-30,M02,Mie Goreng Ayam,74,1,1,0,58.0,67.0,67.57142857142857
2025-08-31,M02,Mie Goreng Ayam,68,0,1,1,74.0,83.0,68.57142857142857
2025-09-01,M02,Mie Goreng Ayam,53,0,0,0,68.0,71.0,66.42857142857143
2025-09-02,M02,Mie Goreng Ayam,55,0,0,0,53.0,56.0,63.857142857142854
2025-09-03,M02,Mie Goreng Ayam,47,1,0,1,55.0,68.0,63.714285714285715
2025-09-04,M02,Mie Goreng Ayam,53,1,0,0,47.0,70.0,60.714285714285715
2025-09-05,M02,Mie Goreng Ayam,65,0,0,1,53.0,58.0,58.285714285714285
2025-09-06,M02,Mie Goreng Ayam,81,0,1,0,65.0,74.0,59.285714285714285
2025-09-07,M02,Mie Goreng Ayam,88,0,1,0,81.0,68.0,60.285714285714285
2025-09-08,M02,Mie Goreng Ayam,55,0,0,1,88.0,53.0,63.142857142857146
2025-09-09,M02,Mie Goreng Ayam,40,1,0,0,55.0,55.0,63.42857142857143
2025-09-10,M02,Mie Goreng Ayam,40,0,0,1,40.0,47.0,61.285714285714285
2025-09-11,M02,Mie Goreng Ayam,57,0,0,0,40.0,53.0,60.285714285714285
2025-09-12,M02,Mie Goreng Ayam,48,1,0,0,57.0,65.0,60.857142857142854
2025-09-13,M02,Mie Goreng Ayam,117,0,1,0,48.0,81.0,58.42857142857143
2025-09-14,M02,Mie Goreng Ayam,76,0,1,1,117.0,88.0,63.57142857142857
2025-09-15,M02,Mie Goreng Ayam,59,0,0,0,76.0,55.0,61.857142857142854
2025-09-16,M02,Mie Goreng Ayam,71,0,0,1,59.0,40.0,62.42857142857143
2025-09-17,M02,Mie Goreng Ayam,80,0,0,0,71.0,40.0,66.85714285714286
2025-09-18,M02,Mie Goreng Ayam,48,0,0,1,80.0,57.0,72.57142857142857
2025-09-19,M02,Mie Goreng Ayam,67,0,0,1,48.0,48.0,71.28571428571429
2025-09-20,M02,Mie Goreng Ayam,85,0,1,1,67.0,117.0,74.0
2025-09-21,M02,Mie Goreng Ayam,60,0,1,1,85.0,76.0,69.42857142857143
2025-09-22,M02,Mie Goreng Ayam,66,0,0,1,60.0,59.0,67.14285714285714
2025-09-23,M02,Mie Goreng Ayam,49,0,0,1,66.0,71.0,68.14285714285714
2025-09-24,M02,Mie Goreng Ayam,66,0,0,1,49.0,80.0,65.0
2025-09-25,M02,Mie Goreng Ayam,57,0,0,0,66.0,48.0,63.0
2025-09-26,M02,Mie Goreng Ayam,48,0,0,1,57.0,67.0,64.28571428571429
2025-09-27,M02,Mie Goreng Ayam,95,0,1,0,48.0,85.0,61.57142857142857
2025-09-28,M02,Mie Goreng Ayam,97,0,1,0,95.0,60.0,63.0
2025-09-29,M02,Mie Goreng Ayam,67,0,0,0,97.0,66.0,68.28571428571429
2025-09-30,M02,Mie Goreng Ayam,76,0,0,0,67.0,49.0,68.42857142857143
2025-10-01,M02,Mie Goreng Ayam,53,0,0,1,76.0,66.0,72.28571428571429
2025-10-02,M02,Mie Goreng Ayam,54,0,0,1,53.0,57.0,70.42857142857143
2025-10-03,M02,Mie Goreng Ayam,68,0,0,0,54.0,48.0,70.0
2025-10-04,M02,Mie Goreng Ayam,67,0,1,1,68.0,95.0,72.85714285714286
2025-10-05,M02,Mie Goreng Ayam,91,0,1,0,67.0,97.0,68.85714285714286
2025-10-06,M02,Mie Goreng Ayam,55,0,0,0,91.0,67.0,68.0
2025-10-07,M02,Mie Goreng Ayam,57,0,0,0,55.0,76.0,66.28571428571429
2025-10-08,M02,Mie Goreng Ayam,57,0,0,0,57.0,53.0,63.57142857142857
2025-10-09,M02,Mie Goreng Ayam,80,0,0,0,57.0,54.0,64.14285714285714
2025-10-10,M02,Mie Goreng Ayam,65,0,0,1,80.0,68.0,67.85714285714286
2025-10-11,M02,Mie Goreng Ayam,94,0,1,1,65.0,67.0,67.42857142857143
2025-10-12,M02,Mie Goreng Ayam,72,1,1,0,94.0,91.0,71.28571428571429
2025-10-13,M02,Mie Goreng Ayam,51,1,0,0,72.0,55.0,68.57142857142857
2025-10-14,M02,Mie Goreng Ayam,76,0,0,1,51.0,57.0,68.0
2025-10-15,M02,Mie Goreng Ayam,65,0,0,1,76.0,57.0,70.71428571428571
2025-10-16,M02,Mie Goreng Ayam,76,0,0,0,65.0,80.0,71.85714285714286
2025-10-17,M02,Mie Goreng Ayam,48,1,0,1,76.0,65.0,71.28571428571429
2025-10-18,M02,Mie Goreng Ayam,69,0,1,1,48.0,94.0,68.85714285714286
2025-10-19,M02,Mie Goreng Ayam,93,0,1,0,69.0,72.0,65.28571428571429
2025-10-20,M02,Mie Goreng Ayam,63,0,0,0,93.0,51.0,68.28571428571429
2025-10-21,M02,Mie Goreng Ayam,41,0,0,1,63.0,76.0,70.0
2025-10-22,M02,Mie Goreng Ayam,54,0,0,1,41.0,65.0,65.0
2025-10-23,M02,Mie Goreng Ayam,59,0,0,0,54.0,76.0,63.42857142857143
2025-10-24,M02,Mie Goreng Ayam,99,0,0,0,59.0,48.0,61.0
2025-10-25,M02,Mie Goreng Ayam,65,1,1,1,99.0,69.0,68.28571428571429
2025-10-26,M02,Mie Goreng Ayam,75,0,1,1,65.0,93.0,67.71428571428571
2025-10-27,M02,Mie Goreng Ayam,78,0,0,0,75.0,63.0,65.14285714285714
2025-10-28,M02,Mie Goreng Ayam,75,0,0,0,78.0,41.0,67.28571428571429
2025-10-29,M02,Mie Goreng Ayam,87,0,0,0,75.0,54.0,72.14285714285714
2025-10-30,M02,Mie Goreng Ayam,94,0,0,0,87.0,59.0,76.85714285714286
2025-10-31,M02,Mie Goreng Ayam,63,0,0,0,94.0,99.0,81.85714285714286
2025-11-01,M02,Mie Goreng Ayam,82,0,1,0,63.0,65.0,76.71428571428571
2025-11-02,M02,Mie Goreng Ayam,99,0,1,1,82.0,75.0,79.14285714285714
2025-11-03,M02,Mie Goreng Ayam,78,0,0,0,99.0,78.0,82.57142857142857
2025-11-04,M02,Mie Goreng Ayam,62,0,0,0,78.0,75.0,82.57142857142857
2025-11-05,M02,Mie Goreng Ayam,63,0,0,1,62.0,87.0,80.71428571428571
2025-11-06,M02,Mie Goreng Ayam,84,0,0,0,63.0,94.0,77.28571428571429
2025-11-07,M02,Mie Goreng Ayam,69,0,0,0,84.0,63.0,75.85714285714286
2025-11-08,M02,Mie Goreng Ayam,91,0,1,0,69.0,82.0,76.71428571428571
2025-11-09,M02,Mie Goreng Ayam,72,0,1,0,91.0,99.0,78.0
2025-11-10,M02,Mie Goreng Ayam,63,0,0,0,72.0,78.0,74.14285714285714
2025-11-11,M02,Mie Goreng Ayam,67,0,0,0,63.0,62.0,72.0
2025-11-12,M02,Mie Goreng Ayam,74,0,0,0,67.0,63.0,72.71428571428571
2025-11-13,M02,Mie Goreng Ayam,65,0,0,0,74.0,84.0,74.28571428571429
2025-11-14,M02,Mie Goreng Ayam,73,0,0,1,65.0,69.0,71.57142857142857
2025-11-15,M02,Mie Goreng Ayam,82,0,1,0,73.0,91.0,72.14285714285714
2025-11-16,M02,Mie Goreng Ayam,89,0,1,0,82.0,72.0,70.85714285714286
2025-11-17,M02,Mie Goreng Ayam,52,0,0,1,89.0,63.0,73.28571428571429
2025-11-18,M02,Mie Goreng Ayam,70,0,0,1,52.0,67.0,71.71428571428571
2025-11-19,M02,Mie Goreng Ayam,75,0,0,0,70.0,74.0,72.14285714285714
2025-11-20,M02,Mie Goreng Ayam,84,0,0,0,75.0,65.0,72.28571428571429
2025-11-21,M02,Mie Goreng Ayam,76,0,0,0,84.0,73.0,75.0
2025-11-22,M02,Mie Goreng Ayam,83,0,1,1,76.0,82.0,75.42857142857143
2025-11-23,M02,Mie Goreng Ayam,67,0,1,1,83.0,89.0,75.57142857142857
2025-11-24,M02,Mie Goreng Ayam,65,0,0,1,67.0,52.0,72.42857142857143
2025-11-25,M02,Mie Goreng Ayam,79,0,0,1,65.0,70.0,74.28571428571429
2025-11-26,M02,Mie Goreng Ayam,65,0,0,0,79.0,75.0,75.57142857142857
2025-11-27,M02,Mie Goreng Ayam,76,0,0,0,65.0,84.0,74.14285714285714
2025-11-28,M02,Mie Goreng Ayam,60,1,0,0,76.0,76.0,73.0
2025-11-29,M02,Mie Goreng Ayam,83,0,1,0,60.0,83.0,70.71428571428571
2025-11-30,M02,Mie Goreng Ayam,109,0,1,0,83.0,67.0,70.71428571428571
2025-12-01,M02,Mie Goreng Ayam,59,0,0,1,109.0,65.0,76.71428571428571
2025-12-02,M02,Mie Goreng Ayam,75,0,0,0,59.0,79.0,75.85714285714286
2025-12-03,M02,Mie Goreng Ayam,71,0,0,0,75.0,65.0,75.28571428571429
2025-12-04,M02,Mie Goreng Ayam,66,0,0,0,71.0,76.0,76.14285714285714
2025-12-05,M02,Mie Goreng Ayam,46,1,0,1,66.0,60.0,74.71428571428571
2025-12-06,M02,Mie Goreng Ayam,54,1,1,1,46.0,83.0,72.71428571428571
2025-12-07,M02,Mie Goreng Ayam,89,0,1,0,54.0,109.0,68.57142857142857
2025-12-08,M02,Mie Goreng Ayam,65,0,0,0,89.0,59.0,65.71428571428571
2025-12-09,M02,Mie Goreng Ayam,65,0,0,0,65.0,75.0,66.57142857142857
2025-12-10,M02,Mie Goreng Ayam,66,0,0,0,65.0,71.0,65.14285714285714
2025-12-11,M02,Mie Goreng Ayam,61,0,0,1,66.0,66.0,64.42857142857143
2025-12-12,M02,Mie Goreng Ayam,69,0,0,0,61.0,46.0,63.714285714285715
2025-12-13,M02,Mie Goreng Ayam,95,0,1,0,69.0,54.0,67.0
2025-12-14,M02,Mie Goreng Ayam,72,0,1,1,95.0,89.0,72.85714285714286
2025-12-15,M02,Mie Goreng Ayam,52,0,0,0,72.0,65.0,70.42857142857143
2025-12-16,M02,Mie Goreng Ayam,57,0,0,0,52.0,65.0,68.57142857142857
2025-12-17,M02,Mie Goreng Ayam,72,0,0,0,57.0,66.0,67.42857142857143
2025-12-18,M02,Mie Goreng Ayam,48,1,0,0,72.0,61.0,68.28571428571429
2025-12-19,M02,Mie Goreng Ayam,62,0,0,0,48.0,69.0,66.42857142857143
2025-12-20,M02,Mie Goreng Ayam,67,0,1,1,62.0,95.0,65.42857142857143
2025-12-21,M02,Mie Goreng Ayam,96,0,1,0,67.0,72.0,61.42857142857143
2025-12-22,M02,Mie Goreng Ayam,50,1,0,0,96.0,52.0,64.85714285714286
2025-12-23,M02,Mie Goreng Ayam,63,0,0,0,50.0,57.0,64.57142857142857
2025-12-24,M02,Mie Goreng Ayam,66,0,0,0,63.0,72.0,65.42857142857143
2025-12-25,M02,Mie Goreng Ayam,75,0,0,0,66.0,48.0,64.57142857142857
2025-12-26,M02,Mie Goreng Ayam,67,0,0,0,75.0,62.0,68.42857142857143
2025-12-27,M02,Mie Goreng Ayam,62,0,1,1,67.0,67.0,69.14285714285714
2025-12-28,M02,Mie Goreng Ayam,71,0,1,1,62.0,96.0,68.42857142857143
2025-12-29,M02,Mie Goreng Ayam,60,0,0,1,71.0,50.0,64.85714285714286
2025-12-30,M02,Mie Goreng Ayam,71,0,0,0,60.0,63.0,66.28571428571429
2025-12-31,M02,Mie Goreng Ayam,50,0,0,1,71.0,66.0,67.42857142857143
2026-01-01,M02,Mie Goreng Ayam,60,1,0,0,50.0,75.0,65.14285714285714
2026-01-02,M02,Mie Goreng Ayam,59,1,0,0,60.0,67.0,63.0
2026-01-03,M02,Mie Goreng Ayam,93,0,1,0,59.0,62.0,61.857142857142854
2026-01-04,M02,Mie Goreng Ayam,71,1,1,0,93.0,71.0,66.28571428571429
2026-01-05,M02,Mie Goreng Ayam,48,0,0,1,71.0,60.0,66.28571428571429
2026-01-06,M02,Mie Goreng Ayam,64,0,0,0,48.0,71.0,64.57142857142857
2026-01-07,M02,Mie Goreng Ayam,87,0,0,0,64.0,50.0,63.57142857142857
2026-01-08,M02,Mie Goreng Ayam,79,0,0,0,87.0,60.0,68.85714285714286
2026-01-09,M02,Mie Goreng Ayam,78,0,0,0,79.0,59.0,71.57142857142857
2026-01-10,M02,Mie Goreng Ayam,106,0,1,0,78.0,93.0,74.28571428571429
2026-01-11,M02,Mie Goreng Ayam,96,0,1,0,106.0,71.0,76.14285714285714
2026-01-12,M02,Mie Goreng Ayam,65,0,0,0,96.0,48.0,79.71428571428571
2026-01-13,M02,Mie Goreng Ayam,80,0,0,0,65.0,64.0,82.14285714285714
2026-01-14,M02,Mie Goreng Ayam,44,0,0,1,80.0,87.0,84.42857142857143
2026-01-15,M02,Mie Goreng Ayam,74,0,0,0,44.0,79.0,78.28571428571429
2026-01-16,M02,Mie Goreng Ayam,54,0,0,1,74.0,78.0,77.57142857142857
2026-01-17,M02,Mie Goreng Ayam,91,0,1,0,54.0,106.0,74.14285714285714
2026-01-18,M02,Mie Goreng Ayam,85,0,1,0,91.0,96.0,72.0
2026-01-19,M02,Mie Goreng Ayam,74,0,0,0,85.0,65.0,70.42857142857143
2026-01-20,M02,Mie Goreng Ayam,64,0,0,0,74.0,80.0,71.71428571428571
2026-01-21,M02,Mie Goreng Ayam,67,0,0,0,64.0,44.0,69.42857142857143
2026-01-22,M02,Mie Goreng Ayam,61,0,0,1,67.0,74.0,72.71428571428571
2026-01-23,M02,Mie Goreng Ayam,63,0,0,1,61.0,54.0,70.85714285714286
2026-01-24,M02,Mie Goreng Ayam,53,1,1,0,63.0,91.0,72.14285714285714
2026-01-25,M02,Mie Goreng Ayam,50,0,1,1,53.0,85.0,66.71428571428571
