date,item_id,item_name,units_sold,stockout_flag,is_weekend,is_rainy
2025-12-29,M02,Mie Goreng Ayam,60,0,0,1
2025-12-29,M03,Es Teh Manis,140,0,0,1
2025-12-30,M01,Nasi Goreng Spesial,105,0,0,0
2025-12-30,M02,Mie Goreng Ayam,71,0,0,0
2025-12-30,M03,Es Teh Manis,138,0,0,0
2025-12-31,M01,Nasi Goreng Spesial,96,0,0,1
2025-12-31,M02,Mie Goreng Ayam,50,0,0,1
2025-12-31,M03,Es Teh Manis,102,1,0,1
2026-01-01,M01,Nasi Goreng Spesial,109,0,0,0
2026-01-01,M02,Mie Goreng Ayam,60,1,0,0
2026-01-01,M03,Es Teh Manis,139,0,0,0
2026-01-02,M01,Nasi Goreng Spesial,87,0,0,0
2026-01-02,M02,Mie Goreng Ayam,59,1,0,0
2026-01-02,M03,Es Teh Manis,145,0,0,0
2026-01-03,M01,Nasi Goreng Spesial,89,1,1,0
2026-01-03,M02,Mie Goreng Ayam,93,0,1,0
2026-01-03,M03,Es Teh Manis,178,0,1,0
2026-01-04,M01,Nasi Goreng Spesial,130,0,1,0
2026-01-04,M02,Mie Goreng Ayam,71,1,1,0
2026-01-04,M03,Es Teh Manis,210,0,1,0
2026-01-05,M01,Nasi Goreng Spesial,91,0,0,1
2026-01-05,M02,Mie Goreng Ayam,48,0,0,1
2026-01-05,M03,Es Teh Manis,124,0,0,1
2026-01-06,M01,Nasi Goreng Spesial,105,0,0,0
2026-01-06,M02,Mie Goreng Ayam,64,0,0,0
2026-01-06,M03,Es Teh Manis,139,0,0,0
2026-01-07,M01,Nasi Goreng Spesial,102,0,0,0
2026-01-07,M02,Mie Goreng Ayam,87,0,0,0
2026-01-07,M03,Es Teh Manis,157,0,0,0
2026-01-08,M01,Nasi Goreng Spesial,83,0,0,0
2026-01-08,M02,Mie Goreng Ayam,79,0,0,0
2026-01-08,M03,Es Teh Manis,151,0,0,0
2026-01-09,M01,Nasi Goreng Spesial,119,0,0,0
2026-01-09,M02,Mie Goreng Ayam,78,0,0,0
2026-01-09,M03,Es Teh Manis,154,0,0,0
2026-01-10,M01,Nasi Goreng Spesial,135,0,1,0
2026-01-10,M02,Mie Goreng Ayam,106,0,1,0
2026-01-10,M03,Es Teh Manis,201,0,1,0
2026-01-11,M01,Nasi Goreng Spesial,84,1,1,0
2026-01-11,M02,Mie Goreng Ayam,96,0,1,0
2026-01-11,M03,Es Teh Manis,194,0,1,0
2026-01-12,M01,Nasi Goreng Spesial,104,0,0,0
2026-01-12,M02,Mie Goreng Ayam,65,0,0,0
2026-01-12,M03,Es Teh Manis,168,0,0,0
2026-01-13,M01,Nasi Goreng Spesial,81,0,0,0
2026-01-13,M02,Mie Goreng Ayam,80,0,0,0
2026-01-13,M03,Es Teh Manis,128,0,0,0
2026-01-14,M01,Nasi Goreng Spesial,81,0,0,1
2026-01-14,M02,Mie Goreng Ayam,44,0,0,1
2026-01-14,M03,Es Teh Manis,99,0,0,1
2026-01-15,M01,Nasi Goreng Spesial,104,0,0,0
2026-01-15,M02,Mie Goreng Ayam,74,0,0,0
2026-01-15,M03,Es Teh Manis,154,0,0,0
2026-01-16,M01,Nasi Goreng Spesial,83,0,0,1
2026-01-16,M02,Mie Goreng Ayam,54,0,0,1
2026-01-16,M03,Es Teh Manis,127,0,0,1
2026-01-17,M01,Nasi Goreng Spesial,131,0,1,0
2026-01-17,M02,Mie Goreng Ayam,91,0,1,0
2026-01-17,M03,Es Teh Manis,193,0,1,0
2026-01-18,M01,Nasi Goreng Spesial,91,1,1,0
2026-01-18,M02,Mie Goreng Ayam,85,0,1,0
2026-01-18,M03,Es Teh Manis,197,0,1,0
2026-01-19,M01,Nasi Goreng Spesial,104,0,0,0
2026-01-19,M02,Mie Goreng Ayam,74,0,0,0
2026-01-19,M03,Es Teh Manis,145,0,0,0
2026-01-20,M01,Nasi Goreng Spesial,97,0,0,0
2026-01-20,M02,Mie Goreng Ayam,64,0,0,0
2026-01-20,M03,Es Teh Manis,152,0,0,0
2026-01-21,M01,Nasi Goreng Spesial,88,0,0,0
2026-01-21,M02,Mie Goreng Ayam,67,0,0,0
2026-01-21,M03,Es Teh Manis,150,0,0,0
2026-01-22,M01,Nasi Goreng Spesial,69,0,0,1
2026-01-22,M02,Mie Goreng Ayam,61,0,0,1
2026-01-22,M03,Es Teh Manis,134,0,0,1
2026-01-23,M01,Nasi Goreng Spesial,104,0,0,1
2026-01-23,M02,Mie Goreng Ayam,63,0,0,1
2026-01-23,M03,Es Teh Manis,124,0,0,1
2026-01-24,M01,Nasi Goreng Spesial,132,0,1,0
2026-01-24,M02,Mie Goreng Ayam,53,1,1,0
2026-01-24,M03,Es Teh Manis,183,0,1,0
2026-01-25,M01,Nasi Goreng Spesial,134,0,1,1
2026-01-25,M02,Mie Goreng Ayam,50,0,1,1
2026-01-25,M03,Es Teh Manis,163,0,1,1
2026-01-26,M01,Nasi Goreng Spesial,74,1,0,0
2026-01-26,M02,Mie Goreng Ayam,69,0,0,0
2026-01-26,M03,Es Teh Manis,154,0,0,0
2026-01-27,M01,Nasi Goreng Spesial,113,0,0,0
2026-01-27,M02,Mie Goreng Ayam,48,1,0,0
2026-01-27,M03,Es Teh Manis,150,0,0,0
2026-01-28,M01,Nasi Goreng Spesial,96,0,0,0
2026-01-28,M02,Mie Goreng Ayam,57,0,0,0
2026-01-28,M03,Es Teh Manis,155,0,0,0
2026-01-29,M01,Nasi Goreng Spesial,96,0,0,0
2026-01-29,M02,Mie Goreng Ayam,66,0,0,0
2026-01-29,M03,Es Teh Manis,141,0,0,0
2026-01-30,M01,Nasi Goreng Spesial,97,0,0,0
2026-01-30,M02,Mie Goreng Ayam,65,0,0,0
2026-01-30,M03,Es Teh Manis,143,0,0,0
2026-01-31,M01,Nasi Goreng Spesial,106,0,1,1
2026-01-31,M02,Mie Goreng Ayam,54,1,1,1
2026-01-31,M03,Es Teh Manis,159,0,1,1
2026-02-01,M01,Nasi Goreng Spesial,128,0,1,0
2026-02-01,M02,Mie Goreng Ayam,91,0,1,0
2026-02-01,M03,Es Teh Manis,190,0,1,0
2026-02-02,M01,Nasi Goreng Spesial,100,0,0,0
2026-02-02,M02,Mie Goreng Ayam,48,1,0,0
2026-02-02,M03,Es Teh Manis,132,0,0,0
2026-02-03,M01,Nasi Goreng Spesial,77,1,0,0
2026-02-03,M02,Mie Goreng Ayam,78,0,0,0
2026-02-03,M03,Es Teh Manis,128,0,0,0
2026-02-04,M01,Nasi Goreng Spesial,79,0,0,1
2026-02-04,M02,Mie Goreng Ayam,66,0,0,1
2026-02-04,M03,Es Teh Manis,107,0,0,1
2026-02-05,M01,Nasi Goreng Spesial,93,0,0,0
2026-02-05,M02,Mie Goreng Ayam,40,0,0,0
2026-02-05,M03,Es Teh Manis,146,0,0,0
2026-02-06,M01,Nasi Goreng Spesial,102,0,0,0
2026-02-06,M02,Mie Goreng Ayam,58,0,0,0
2026-02-06,M03,Es Teh Manis,148,0,0,0
2026-02-07,M01,Nasi Goreng Spesial,128,0,1,0
2026-02-07,M02,Mie Goreng Ayam,87,0,1,0
2026-02-07,M03,Es Teh Manis,196,0,1,0
2026-02-08,M01,Nasi Goreng Spesial,135,0,1,0
2026-02-08,M02,Mie Goreng Ayam,79,0,1,0
2026-02-08,M03,Es Teh Manis,191,0,1,0
2026-02-09,M01,Nasi Goreng Spesial,106,0,0,0
2026-02-09,M02,Mie Goreng Ayam,79,0,0,0
2026-02-09,M03,Es Teh Manis,155,0,0,0
2026-02-10,M01,Nasi Goreng Spesial,104,0,0,0
2026-02-10,M02,Mie Goreng Ayam,63,0,0,0
2026-02-10,M03,Es Teh Manis,109,1,0,0
2026-02-11,M01,Nasi Goreng Spesial,72,1,0,0
2026-02-11,M02,Mie Goreng Ayam,78,0,0,0
2026-02-11,M03,Es Teh Manis,168,0,0,0
2026-02-12,M01,Nasi Goreng Spesial,86,0,0,0
2026-02-12,M02,Mie Goreng Ayam,87,0,0,0
2026-02-12,M03,Es Teh Manis,161,0,0,0
2026-02-13,M01,Nasi Goreng Spesial,87,0,0,1
2026-02-13,M02,Mie Goreng Ayam,61,0,0,1
2026-02-13,M03,Es Teh Manis,140,0,0,1
2026-02-14,M01,Nasi Goreng Spesial,117,0,1,1
2026-02-14,M02,Mie Goreng Ayam,70,0,1,1
2026-02-14,M03,Es Teh Manis,161,0,1,1
2026-02-15,M01,Nasi Goreng Spesial,138,0,1,0
2026-02-15,M02,Mie Goreng Ayam,98,0,1,0
2026-02-15,M03,Es Teh Manis,212,0,1,0
2026-02-16,M01,Nasi Goreng Spesial,92,0,0,1
2026-02-16,M02,Mie Goreng Ayam,49,0,0,1
2026-02-16,M03,Es Teh Manis,119,0,0,1
2026-02-17,M01,Nasi Goreng Spesial,107,0,0,0
2026-02-17,M02,Mie Goreng Ayam,61,0,0,0
2026-02-17,M03,Es Teh Manis,121,1,0,0
2026-02-18,M01,Nasi Goreng Spesial,96,0,0,0
2026-02-18,M02,Mie Goreng Ayam,69,0,0,0
2026-02-18,M03,Es Teh Manis,150,0,0,0
2026-02-19,M01,Nasi Goreng Spesial,97,0,0,0
2026-02-19,M02,Mie Goreng Ayam,60,1,0,0
2026-02-19,M03,Es Teh Manis,137,0,0,0
2026-02-20,M01,Nasi Goreng Spesial,101,0,0,1
2026-02-20,M02,Mie Goreng Ayam,79,0,0,1
2026-02-20,M03,Es Teh Manis,129,0,0,1
2026-02-21,M01,Nasi Goreng Spesial,102,0,1,1
2026-02-21,M02,Mie Goreng Ayam,81,0,1,1
2026-02-21,M03,Es Teh Manis,158,0,1,1
2026-02-22,M01,Nasi Goreng Spesial,131,0,1,0
2026-02-22,M02,Mie Goreng Ayam,92,0,1,0
2026-02-22,M03,Es Teh Manis,193,0,1,0
2026-02-23,M01,Nasi Goreng Spesial,102,0,0,0
2026-02-23,M02,Mie Goreng Ayam,81,0,0,0
2026-02-23,M03,Es Teh Manis,164,0,0,0
2026-02-24,M01,Nasi Goreng Spesial,96,0,0,1
2026-02-24,M02,Mie Goreng Ayam,47,0,0,1
2026-02-24,M03,Es Teh Manis,119,0,0,1
2026-02-25,M01,Nasi Goreng Spesial,87,0,0,1
2026-02-25,M02,Mie Goreng Ayam,50,0,0,1
2026-02-25,M03,Es Teh Manis,141,0,0,1
2026-02-26,M01,Nasi Goreng Spesial,106,0,0,0
2026-02-26,M02,Mie Goreng Ayam,97,0,0,0
2026-02-26,M03,Es Teh Manis,164,0,0,0
2026-02-27,M01,Nasi Goreng Spesial,84,0,0,0
2026-02-27,M02,Mie Goreng Ayam,63,0,0,0
2026-02-27,M03,Es Teh Manis,110,1,0,0
2026-02-28,M01,Nasi Goreng Spesial,105,1,1,0
2026-02-28,M02,Mie Goreng Ayam,91,0,1,0
2026-02-28,M03,Es Teh Manis,189,0,1,0
2026-03-01,M01,Nasi Goreng Spesial,140,0,1,0
2026-03-01,M02,Mie Goreng Ayam,79,0,1,0
2026-03-01,M03,Es Teh Manis,206,0,1,0
2026-03-02,M01,Nasi Goreng Spesial,117,0,0,0
2026-03-02,M02,Mie Goreng Ayam,77,0,0,0
2026-03-02,M03,Es Teh Manis,149,0,0,0
2026-03-03,M01,Nasi Goreng Spesial,110,0,0,0
2026-03-03,M02,Mie Goreng Ayam,90,0,0,0
2026-03-03,M03,Es Teh Manis,139,0,0,0
2026-03-04,M01,Nasi Goreng Spesial,125,0,0,0
2026-03-04,M02,Mie Goreng Ayam,63,0,0,0
2026-03-04,M03,Es Teh Manis,161,0,0,0
2026-03-05,M01,Nasi Goreng Spesial,122,0,0,0
2026-03-05,M02,Mie Goreng Ayam,69,0,0,0
2026-03-05,M03,Es Teh Manis,144,0,0,0
2026-03-06,M01,Nasi Goreng Spesial,108,0,0,0
2026-03-06,M02,Mie Goreng Ayam,72,0,0,0
2026-03-06,M03,Es Teh Manis,141,0,0,0
2026-03-07,M01,Nasi Goreng Spesial,143,0,1,0
2026-03-07,M02,Mie Goreng Ayam,96,0,1,0
2026-03-07,M03,Es Teh Manis,159,1,1,0
2026-03-08,M01,Nasi Goreng Spesial,126,0,1,0
2026-03-08,M02,Mie Goreng Ayam,89,0,1,0
2026-03-08,M03,Es Teh Manis,207,0,1,0
2026-03-09,M01,Nasi Goreng Spesial,73,0,0,1
2026-03-09,M02,Mie Goreng Ayam,66,0,0,1
2026-03-09,M03,Es Teh Manis,126,0,0,1
2026-03-10,M01,Nasi Goreng Spesial,99,0,0,0
2026-03-10,M02,Mie Goreng Ayam,73,0,0,0
2026-03-10,M03,Es Teh Manis,137,0,0,0
2026-03-11,M01,Nasi Goreng Spesial,85,0,0,1
2026-03-11,M02,Mie Goreng Ayam,47,0,0,1
2026-03-11,M03,Es Teh Manis,110,0,0,1
2026-03-12,M01,Nasi Goreng Spesial,115,0,0,0
2026-03-12,M02,Mie Goreng Ayam,58,0,0,0
2026-03-12,M03,Es Teh Manis,113,1,0,0
2026-03-13,M01,Nasi Goreng Spesial,105,0,0,0
2026-03-13,M02,Mie Goreng Ayam,84,0,0,0
2026-03-13,M03,Es Teh Manis,168,0,0,0
2026-03-14,M01,Nasi Goreng Spesial,118,0,1,0
2026-03-14,M02,Mie Goreng Ayam,87,0,1,0
2026-03-14,M03,Es Teh Manis,195,0,1,0
2026-03-15,M01,Nasi Goreng Spesial,103,0,1,1
2026-03-15,M02,Mie Goreng Ayam,88,0,1,1
2026-03-15,M03,Es Teh Manis,160,0,1,1
2026-03-16,M01,Nasi Goreng Spesial,97,0,0,0
2026-03-16,M02,Mie Goreng Ayam,78,0,0,0
2026-03-16,M03,Es Teh Manis,147,0,0,0
2026-03-17,M01,Nasi Goreng Spesial,66,1,0,0
2026-03-17,M02,Mie Goreng Ayam,75,0,0,0
2026-03-17,M03,Es Teh Manis,164,0,0,0
2026-03-18,M01,Nasi Goreng Spesial,110,0,0,0
2026-03-18,M02,Mie Goreng Ayam,74,0,0,0
2026-03-18,M03,Es Teh Manis,155,0,0,0
2026-03-19,M01,Nasi Goreng Spesial,91,0,0,0
2026-03-19,M02,Mie Goreng Ayam,76,0,0,0
2026-03-19,M03,Es Teh Manis,151,0,0,0
2026-03-20,M01,Nasi Goreng Spesial,79,0,0,1
2026-03-20,M02,Mie Goreng Ayam,67,0,0,1
2026-03-20,M03,Es Teh Manis,114,0,0,1
2026-03-21,M01,Nasi Goreng Spesial,108,1,1,0
2026-03-21,M02,Mie Goreng Ayam,78,0,1,0
2026-03-21,M03,Es Teh Manis,189,0,1,0
2026-03-22,M01,Nasi Goreng Spesial,113,0,1,1
2026-03-22,M02,Mie Goreng Ayam,89,0,1,1
2026-03-22,M03,Es Teh Manis,178,0,1,1
2026-03-23,M01,Nasi Goreng Spesial,87,0,0,1
2026-03-23,M02,Mie Goreng Ayam,64,0,0,1
2026-03-23,M03,Es Teh Manis,126,0,0,1
2026-03-24,M01,Nasi Goreng Spesial,111,0,0,0
2026-03-24,M02,Mie Goreng Ayam,89,0,0,0
2026-03-24,M03,Es Teh Manis,164,0,0,0
2026-03-25,M01,Nasi Goreng Spesial,105,0,0,0
2026-03-25,M02,Mie Goreng Ayam,68,0,0,0
2026-03-25,M03,Es Teh Manis,141,0,0,0
2026-03-26,M01,Nasi Goreng Spesial,94,0,0,0
2026-03-26,M02,Mie Goreng Ayam,68,0,0,0
2026-03-26,M03,Es Teh Manis,126,0,0,0
2026-03-27,M01,Nasi Goreng Spesial,96,0,0,0
2026-03-27,M02,Mie Goreng Ayam,86,0,0,0
2026-03-27,M03,Es Teh Manis,168,0,0,0
2026-03-28,M01,Nasi Goreng Spesial,131,0,1,1
2026-03-28,M02,Mie Goreng Ayam,62,1,1,1
2026-03-28,M03,Es Teh Manis,160,0,1,1
2026-03-29,M01,Nasi Goreng Spesial,138,0,1,0
2026-03-29,M02,Mie Goreng Ayam,91,0,1,0
2026-03-29,M03,Es Teh Manis,184,0,1,0
2026-03-30,M01,Nasi Goreng Spesial,88,0,0,1
2026-03-30,M02,Mie Goreng Ayam,60,0,0,1
2026-03-30,M03,Es Teh Manis,119,0,0,1
2026-03-31,M01,Nasi Goreng Spesial,101,0,0,0
2026-03-31,M02,Mie Goreng Ayam,66,0,0,0
2026-03-31,M03,Es Teh Manis,123,0,0,0
2026-04-01,M01,Nasi Goreng Spesial,101,0,0,0
2026-04-01,M02,Mie Goreng Ayam,75,0,0,0
2026-04-01,M03,Es Teh Manis,136,0,0,0
2026-04-02,M01,Nasi Goreng Spesial,94,0,0,0
2026-04-02,M02,Mie Goreng Ayam,75,0,0,0
2026-04-02,M03,Es Teh Manis,126,1,0,0
2026-04-03,M01,Nasi Goreng Spesial,91,0,0,0
2026-04-03,M02,Mie Goreng Ayam,42,1,0,0
2026-04-03,M03,Es Teh Manis,155,0,0,0
2026-04-04,M01,Nasi Goreng Spesial,126,0,1,0
2026-04-04,M02,Mie Goreng Ayam,94,0,1,0
2026-04-04,M03,Es Teh Manis,194,0,1,0
2026-04-05,M01,Nasi Goreng Spesial,124,0,1,0
2026-04-05,M02,Mie Goreng Ayam,106,0,1,0
2026-04-05,M03,Es Teh Manis,198,0,1,0
2026-04-06,M01,Nasi Goreng Spesial,102,0,0,0
2026-04-06,M02,Mie Goreng Ayam,82,0,0,0
2026-04-06,M03,Es Teh Manis,127,0,0,0
2026-04-07,M01,Nasi Goreng Spesial,88,0,0,1
2026-04-07,M02,Mie Goreng Ayam,51,0,0,1
2026-04-07,M03,Es Teh Manis,141,0,0,1
2026-04-08,M01,Nasi Goreng Spesial,88,0,0,0
2026-04-08,M02,Mie Goreng Ayam,84,0,0,0
2026-04-08,M03,Es Teh Manis,168,0,0,0
2026-04-09,M01,Nasi Goreng Spesial,86,0,0,0
2026-04-09,M02,Mie Goreng Ayam,73,0,0,0
2026-04-09,M03,Es Teh Manis,162,0,0,0
2026-04-10,M01,Nasi Goreng Spesial,93,0,0,0
2026-04-10,M02,Mie Goreng Ayam,83,0,0,0
2026-04-10,M03,Es Teh Manis,153,0,0,0
2026-04-11,M01,Nasi Goreng Spesial,126,0,1,0
2026-04-11,M02,Mie Goreng Ayam,84,0,1,0
2026-04-11,M03,Es Teh Manis,176,0,1,0
2026-04-12,M01,Nasi Goreng Spesial,131,0,1,0
2026-04-12,M02,Mie Goreng Ayam,97,0,1,0
2026-04-12,M03,Es Teh Manis,196,0,1,0
2026-04-13,M01,Nasi Goreng Spesial,108,0,0,0
2026-04-13,M02,Mie Goreng Ayam,91,0,0,0
2026-04-13,M03,Es Teh Manis,149,0,0,0
2026-04-14,M01,Nasi Goreng Spesial,85,0,0,1
2026-04-14,M02,Mie Goreng Ayam,61,0,0,1
2026-04-14,M03,Es Teh Manis,136,0,0,1
2026-04-15,M01,Nasi Goreng Spesial,86,0,0,1
2026-04-15,M02,Mie Goreng Ayam,67,0,0,1
2026-04-15,M03,Es Teh Manis,121,0,0,1
2026-04-16,M01,Nasi Goreng Spesial,92,0,0,0
2026-04-16,M02,Mie Goreng Ayam,89,0,0,0
2026-04-16,M03,Es Teh Manis,137,0,0,0
2026-04-17,M01,Nasi Goreng Spesial,85,0,0,0
2026-04-17,M02,Mie Goreng Ayam,70,0,0,0
2026-04-17,M03,Es Teh Manis,163,0,0,0
2026-04-18,M01,Nasi Goreng Spesial,122,0,1,1
2026-04-18,M02,Mie Goreng Ayam,100,0,1,1
2026-04-18,M03,Es Teh Manis,150,0,1,1
2026-04-19,M01,Nasi Goreng Spesial,116,0,1,1
2026-04-19,M02,Mie Goreng Ayam,73,0,1,1
2026-04-19,M03,Es Teh Manis,162,0,1,1
2026-04-20,M01,Nasi Goreng Spesial,104,0,0,0
2026-04-20,M02,Mie Goreng Ayam,90,0,0,0
2026-04-20,M03,Es Teh Manis,150,0,0,0
2026-04-21,M01,Nasi Goreng Spesial,76,0,0,1
2026-04-21,M02,Mie Goreng Ayam,31,1,0,1
2026-04-21,M03,Es Teh Manis,133,0,0,1
2026-04-22,M01,Nasi Goreng Spesial,86,0,0,1
2026-04-22,M02,Mie Goreng Ayam,49,0,0,1
2026-04-22,M03,Es Teh Manis,124,0,0,1
2026-04-23,M01,Nasi Goreng Spesial,100,0,0,0
2026-04-23,M02,Mie Goreng Ayam,55,0,0,0
2026-04-23,M03,Es Teh Manis,162,0,0,0
2026-04-24,M01,Nasi Goreng Spesial,107,0,0,0
2026-04-24,M02,Mie Goreng Ayam,56,1,0,0
2026-04-24,M03,Es Teh Manis,143,0,0,0
2026-04-25,M01,Nasi Goreng Spesial,95,0,1,1
2026-04-25,M02,Mie Goreng Ayam,65,0,1,1
2026-04-25,M03,Es Teh Manis,162,0,1,1
2026-04-26,M01,Nasi Goreng Spesial,105,0,1,1
2026-04-26,M02,Mie Goreng Ayam,85,0,1,1
2026-04-26,M03,Es Teh Manis,161,0,1,1
2026-04-27,M01,Nasi Goreng Spesial,103,0,0,0
2026-04-27,M02,Mie Goreng Ayam,71,0,0,0
2026-04-27,M03,Es Teh Manis,172,0,0,0
2026-04-28,M01,Nasi Goreng Spesial,100,0,0,0
2026-04-28,M02,Mie Goreng Ayam,73,0,0,0
2026-04-28,M03,Es Teh Manis,114,1,0,0
2026-04-29,M01,Nasi Goreng Spesial,112,0,0,0
2026-04-29,M02,Mie Goreng Ayam,57,1,0,0
2026-04-29,M03,Es Teh Manis,158,0,0,0
2026-04-30,M01,Nasi Goreng Spesial,80,0,0,1
2026-04-30,M02,Mie Goreng Ayam,48,0,0,1
2026-04-30,M03,Es Teh Manis,135,0,0,1
2026-05-01,M01,Nasi Goreng Spesial,97,0,0,0
2026-05-01,M02,Mie Goreng Ayam,88,0,0,0
2026-05-01,M03,Es Teh Manis,153,0,0,0
2026-05-02,M01,Nasi Goreng Spesial,126,0,1,0
2026-05-02,M02,Mie Goreng Ayam,115,0,1,0
2026-05-02,M03,Es Teh Manis,197,0,1,0
2026-05-03,M01,Nasi Goreng Spesial,104,0,1,1
2026-05-03,M02,Mie Goreng Ayam,80,0,1,1
2026-05-03,M03,Es Teh Manis,155,0,1,1
2026-05-04,M01,Nasi Goreng Spesial,99,0,0,1
2026-05-04,M02,Mie Goreng Ayam,68,0,0,1
2026-05-04,M03,Es Teh Manis,93,1,0,1
2026-05-05,M01,Nasi Goreng Spesial,86,0,0,0
2026-05-05,M02,Mie Goreng Ayam,57,1,0,0
2026-05-05,M03,Es Teh Manis,159,0,0,0
2026-05-06,M01,Nasi Goreng Spesial,92,0,0,0
2026-05-06,M02,Mie Goreng Ayam,74,0,0,0
2026-05-06,M03,Es Teh Manis,150,0,0,0
2026-05-07,M01,Nasi Goreng Spesial,72,0,0,0
2026-05-07,M02,Mie Goreng Ayam,79,0,0,0
2026-05-07,M03,Es Teh Manis,103,1,0,0
2026-05-08,M01,Nasi Goreng Spesial,100,0,0,0
2026-05-08,M02,Mie Goreng Ayam,79,0,0,0
2026-05-08,M03,Es Teh Manis,167,0,0,0
2026-05-09,M01,Nasi Goreng Spesial,115,0,1,1
2026-05-09,M02,Mie Goreng Ayam,72,0,1,1
2026-05-09,M03,Es Teh Manis,149,0,1,1
2026-05-10,M01,Nasi Goreng Spesial,127,0,1,0
2026-05-10,M02,Mie Goreng Ayam,98,0,1,0
2026-05-10,M03,Es Teh Manis,193,0,1,0
2026-05-11,M01,Nasi Goreng Spesial,85,0,0,0
2026-05-11,M02,Mie Goreng Ayam,48,1,0,0
2026-05-11,M03,Es Teh Manis,154,0,0,0
2026-05-12,M01,Nasi Goreng Spesial,106,0,0,0
2026-05-12,M02,Mie Goreng Ayam,73,0,0,0
2026-05-12,M03,Es Teh Manis,151,0,0,0
2026-05-13,M01,Nasi Goreng Spesial,87,0,0,0
2026-05-13,M02,Mie Goreng Ayam,55,0,0,0
2026-05-13,M03,Es Teh Manis,148,0,0,0
2026-05-14,M01,Nasi Goreng Spesial,95,0,0,0
2026-05-14,M02,Mie Goreng Ayam,71,0,0,0
2026-05-14,M03,Es Teh Manis,170,0,0,0
2026-05-15,M01,Nasi Goreng Spesial,72,1,0,0
2026-05-15,M02,Mie Goreng Ayam,85,0,0,0
2026-05-15,M03,Es Teh Manis,114,1,0,0
2026-05-16,M01,Nasi Goreng Spesial,94,0,1,1
2026-05-16,M02,Mie Goreng Ayam,67,0,1,1
2026-05-16,M03,Es Teh Manis,178,0,1,1
2026-05-17,M01,Nasi Goreng Spesial,124,0,1,0
2026-05-17,M02,Mie Goreng Ayam,101,0,1,0
2026-05-17,M03,Es Teh Manis,184,0,1,0
2026-05-18,M01,Nasi Goreng Spesial,92,0,0,0
2026-05-18,M02,Mie Goreng Ayam,52,0,0,0
2026-05-18,M03,Es Teh Manis,154,0,0,0
2026-05-19,M01,Nasi Goreng Spesial,84,0,0,1
2026-05-19,M02,Mie Goreng Ayam,68,0,0,1
2026-05-19,M03,Es Teh Manis,116,0,0,1
2026-05-20,M01,Nasi Goreng Spesial,89,0,0,0
2026-05-20,M02,Mie Goreng Ayam,73,0,0,0
2026-05-20,M03,Es Teh Manis,141,0,0,0
2026-05-21,M01,Nasi Goreng Spesial,89,0,0,1
2026-05-21,M02,Mie Goreng Ayam,54,0,0,1
2026-05-21,M03,Es Teh Manis,125,0,0,1
2026-05-22,M01,Nasi Goreng Spesial,102,0,0,0
2026-05-22,M02,Mie Goreng Ayam,68,0,0,0
2026-05-22,M03,Es Teh Manis,152,0,0,0
2026-05-23,M01,Nasi Goreng Spesial,139,0,1,0
2026-05-23,M02,Mie Goreng Ayam,68,0,1,0
2026-05-23,M03,Es Teh Manis,189,0,1,0
2026-05-24,M01,Nasi Goreng Spesial,101,0,1,1
2026-05-24,M02,Mie Goreng Ayam,67,0,1,1
2026-05-24,M03,Es Teh Manis,169,0,1,1
2026-05-25,M01,Nasi Goreng Spesial,94,0,0,0
2026-05-25,M02,Mie Goreng Ayam,51,1,0,0
2026-05-25,M03,Es Teh Manis,148,0,0,0
2026-05-26,M01,Nasi Goreng Spesial,104,0,0,0
2026-05-26,M02,Mie Goreng Ayam,49,1,0,0
2026-05-26,M03,Es Teh Manis,152,0,0,0
2026-05-27,M01,Nasi Goreng Spesial,96,0,0,1
2026-05-27,M02,Mie Goreng Ayam,44,0,0,1
2026-05-27,M03,Es Teh Manis,130,0,0,1
2026-05-28,M01,Nasi Goreng Spesial,108,0,0,0
2026-05-28,M02,Mie Goreng Ayam,80,0,0,0
2026-05-28,M03,Es Teh Manis,135,0,0,0
2026-05-29,M01,Nasi Goreng Spesial,95,0,0,0
2026-05-29,M02,Mie Goreng Ayam,81,0,0,0
2026-05-29,M03,Es Teh Manis,142,0,0,0
2026-05-30,M01,Nasi Goreng Spesial,119,0,1,0
2026-05-30,M02,Mie Goreng Ayam,101,0,1,0
2026-05-30,M03,Es Teh Manis,190,0,1,0
2026-05-31,M01,Nasi Goreng Spesial,107,0,1,1
2026-05-31,M02,Mie Goreng Ayam,85,0,1,1
2026-05-31,M03,Es Teh Manis,154,0,1,1
2026-06-01,M01,Nasi Goreng Spesial,111,0,0,0
2026-06-01,M02,Mie Goreng Ayam,62,0,0,0
2026-06-01,M03,Es Teh Manis,148,0,0,0
2026-06-02,M01,Nasi Goreng Spesial,89,0,0,0
2026-06-02,M02,Mie Goreng Ayam,51,1,0,0
2026-06-02,M03,Es Teh Manis,156,0,0,0
2026-06-03,M01,Nasi Goreng Spesial,76,0,0,1
2026-06-03,M02,Mie Goreng Ayam,45,0,0,1
2026-06-03,M03,Es Teh Manis,96,1,0,1
2026-06-04,M01,Nasi Goreng Spesial,113,0,0,0
2026-06-04,M02,Mie Goreng Ayam,47,1,0,0
2026-06-04,M03,Es Teh Manis,156,0,0,0
2026-06-05,M01,Nasi Goreng Spesial,115,0,0,0
2026-06-05,M02,Mie Goreng Ayam,54,0,0,0
2026-06-05,M03,Es Teh Manis,111,1,0,0
